,texto,tokens,sentimiento
621,cerramos nuestro recorrido de celebración a las madres en playas de catazajá y qué mejor manera de hacerlo que rodeadas y rodeados de la esperanza la alegría y el cariño que estuvieron presentes en cada uno de los municipios y ejidos que visitamos,"['cerramos', 'nuestro', 'recorrido', 'de', 'celebración', 'a', 'las', 'madres', 'en', 'playas', 'de', 'catazajá', 'y', 'qué', 'mejor', 'manera', 'de', 'hacerlo', 'que', 'rodeadas', 'y', 'rodeados', 'de', 'la', 'esperanza', 'la', 'alegría', 'y', 'el', 'cariño', 'que', 'estuvieron', 'presentes', 'en', 'cada', 'uno', 'de', 'los', 'municipios', 'y', 'ejidos', 'que', 'visitamos']",0.0
622,este sábado en el último día de nuestro recorrido llegamos a la libertad para compartir una bella tarde con las madres de familia gracias por su cariño,"['este', 'sábado', 'en', 'el', 'último', 'día', 'de', 'nuestro', 'recorrido', 'llegamos', 'a', 'la', 'libertad', 'para', 'compartir', 'una', 'bella', 'tarde', 'con', 'las', 'madres', 'de', 'familia', 'gracias', 'por', 'su', 'cariño']",0.0
623,gracias palenque fue esperanzador ver a tantas mujeres reunidas y poder saludarlas escucharlas y abrazarlas ustedes son el motor de la sociedad chiapaneca,"['gracias', 'palenque', 'fue', 'esperanzador', 'ver', 'a', 'tantas', 'mujeres', 'reunidas', 'y', 'poder', 'saludarlas', 'escucharlas', 'y', 'abrazarlas', 'ustedes', 'son', 'el', 'motor', 'de', 'la', 'sociedad', 'chiapaneca']",0.0
624,con muchísimo cariño y un excelente ánimo celebramos a las madres de familia en ocosingo gracias por permitirnos compartir esta mañana con ustedes,"['con', 'muchísimo', 'cariño', 'y', 'un', 'excelente', 'ánimo', 'celebramos', 'a', 'las', 'madres', 'de', 'familia', 'en', 'ocosingo', 'gracias', 'por', 'permitirnos', 'compartir', 'esta', 'mañana', 'con', 'ustedes']",0.0
625,la pasión la entrega y la dedicación de las madres de familia se reflejan también en su compromiso por lograr el desarrollo de sus municipios nunca nos cansaremos de celebrarlas,"['la', 'pasión', 'la', 'entrega', 'y', 'la', 'dedicación', 'de', 'las', 'madres', 'de', 'familia', 'se', 'reflejan', 'también', 'en', 'su', 'compromiso', 'por', 'lograr', 'el', 'desarrollo', 'de', 'sus', 'municipios', 'nunca', 'nos', 'cansaremos', 'de', 'celebrarlas']",0.0
626,le agradezco a samuel revueltas la oportunidad y el espacio para platicar sobre nuestra labor en el senado y el compromiso de estar en constante contacto con la gente de,"['le', 'agradezco', 'a', 'samuel', 'revueltas', 'la', 'oportunidad', 'y', 'el', 'espacio', 'para', 'platicar', 'sobre', 'nuestra', 'labor', 'en', 'el', 'senado', 'y', 'el', 'compromiso', 'de', 'estar', 'en', 'constante', 'contacto', 'con', 'la', 'gente', 'de']",0.0
627,celebramos en grande a las mamitas de el jobo mucho amor cariño y respeto para todas las mujeres que nos acompañaron,"['celebramos', 'en', 'grande', 'a', 'las', 'mamitas', 'de', 'el', 'jobo', 'mucho', 'amor', 'cariño', 'y', 'respeto', 'para', 'todas', 'las', 'mujeres', 'que', 'nos', 'acompañaron']",0.6124
628,entramos en la recta final de nuestro recorrido por,"['entramos', 'en', 'la', 'recta', 'final', 'de', 'nuestro', 'recorrido', 'por']",0.0
629,muchísimas gracias a las más de 700 personas que nos acompañaron en teopisca fue una tarde llena de alegría y diversión al lado de las madres de familia que asistieron,"['muchísimas', 'gracias', 'a', 'las', 'más', 'de', '700', 'personas', 'que', 'nos', 'acompañaron', 'en', 'teopisca', 'fue', 'una', 'tarde', 'llena', 'de', 'alegría', 'y', 'diversión', 'al', 'lado', 'de', 'las', 'madres', 'de', 'familia', 'que', 'asistieron']",0.0
630,ante un teatro daniel zebadúa totalmente lleno celebramos a las mamás y les agradecimos lo mucho que significan para que crezcamos como individuos gracias a las más de 600 personas que se dieron cita y nos acompañaron,"['ante', 'un', 'teatro', 'daniel', 'zebadúa', 'totalmente', 'lleno', 'celebramos', 'a', 'las', 'mamás', 'y', 'les', 'agradecimos', 'lo', 'mucho', 'que', 'significan', 'para', 'que', 'crezcamos', 'como', 'individuos', 'gracias', 'a', 'las', 'más', 'de', '600', 'personas', 'que', 'se', 'dieron', 'cita', 'y', 'nos', 'acompañaron']",0.0
631,amigas y amigos comparto con ustedes la agradable entrevista que me realizó arturo alonso para azabache_teve muy recomendable,"['amigas', 'y', 'amigos', 'comparto', 'con', 'ustedes', 'la', 'agradable', 'entrevista', 'que', 'me', 'realizó', 'arturo', 'alonso', 'para', 'azabache_teve', 'muy', 'recomendable']",0.0
632,cerramos nuestro recorrido por el soconusco y la costa celebrando a las madres de familia de tres picos en tonalá muchísimas gracias por compartirnos de su alegría y cariño nos vemos muy pronto de nuevo,"['cerramos', 'nuestro', 'recorrido', 'por', 'el', 'soconusco', 'y', 'la', 'costa', 'celebrando', 'a', 'las', 'madres', 'de', 'familia', 'de', 'tres', 'picos', 'en', 'tonalá', 'muchísimas', 'gracias', 'por', 'compartirnos', 'de', 'su', 'alegría', 'y', 'cariño', 'nos', 'vemos', 'muy', 'pronto', 'de', 'nuevo']",0.0
633,estamos,['estamos'],0.0
634,aunque nació en la cdmx rosario castellanos creció en comitán chiapas años más tarde en su obra abordaría temáticas poco tratadas hasta entonces en la literatura mexicana como el feminismo y el indigenismo se trata de una de las escritoras más representativas de nuestro país,"['aunque', 'nació', 'en', 'la', 'cdmx', 'rosario', 'castellanos', 'creció', 'en', 'comitán', 'chiapas', 'años', 'más', 'tarde', 'en', 'su', 'obra', 'abordaría', 'temáticas', 'poco', 'tratadas', 'hasta', 'entonces', 'en', 'la', 'literatura', 'mexicana', 'como', 'el', 'feminismo', 'y', 'el', 'indigenismo', 'se', 'trata', 'de', 'una', 'de', 'las', 'escritoras', 'más', 'representativas', 'de', 'nuestro', 'país']",0.0
635,todo el cariño del mundo para las mamás,"['todo', 'el', 'cariño', 'del', 'mundo', 'para', 'las', 'mamás']",0.0
636,en tuxtla chico continuamos felicitando y celebrando a las mamás pues siempre es importante reconocer su dedicación y compromiso para mí es un placer compartir bellos momentos con las mujeres de todo,"['en', 'tuxtla', 'chico', 'continuamos', 'felicitando', 'y', 'celebrando', 'a', 'las', 'mamás', 'pues', 'siempre', 'es', 'importante', 'reconocer', 'su', 'dedicación', 'y', 'compromiso', 'para', 'mí', 'es', 'un', 'placer', 'compartir', 'bellos', 'momentos', 'con', 'las', 'mujeres', 'de', 'todo']",0.0
637,la sencillez y empatía de la gente que encuentro en cada uno de los municipios que recorro renuevan mis ánimos para seguir trabajando por nuestro estado ustedes son el alma y el motor de,"['la', 'sencillez', 'y', 'empatía', 'de', 'la', 'gente', 'que', 'encuentro', 'en', 'cada', 'uno', 'de', 'los', 'municipios', 'que', 'recorro', 'renuevan', 'mis', 'ánimos', 'para', 'seguir', 'trabajando', 'por', 'nuestro', 'estado', 'ustedes', 'son', 'el', 'alma', 'y', 'el', 'motor', 'de']",0.0
638,seguimos recorriendo el soconusco mando un abrazo a todas las personas con las que tuve oportunidad de conversar e intercambiar visiones estoy segura de que nos volveremos a ver muy pronto,"['seguimos', 'recorriendo', 'el', 'soconusco', 'mando', 'un', 'abrazo', 'a', 'todas', 'las', 'personas', 'con', 'las', 'que', 'tuve', 'oportunidad', 'de', 'conversar', 'e', 'intercambiar', 'visiones', 'estoy', 'segura', 'de', 'que', 'nos', 'volveremos', 'a', 'ver', 'muy', 'pronto']",0.0
639,desde,['desde'],0.0
640,en el municipio de las margaritas fui sorprendida por santiago quien me regaló un ramo de flores,"['en', 'el', 'municipio', 'de', 'las', 'margaritas', 'fui', 'sorprendida', 'por', 'santiago', 'quien', 'me', 'regaló', 'un', 'ramo', 'de', 'flores']",0.0
641,más de 2 mil personas acudieron a nuestra celebración a las madres en el municipio de comitán guardo en mi memoria el cariño y las palabras con las que me acompañaron muchas gracias,"['más', 'de', '2', 'mil', 'personas', 'acudieron', 'a', 'nuestra', 'celebración', 'a', 'las', 'madres', 'en', 'el', 'municipio', 'de', 'comitán', 'guardo', 'en', 'mi', 'memoria', 'el', 'cariño', 'y', 'las', 'palabras', 'con', 'las', 'que', 'me', 'acompañaron', 'muchas', 'gracias']",0.0
642,la mayor riqueza de un estado reside en su gente en sus costumbres en su manera de afrontar la vida y convertirse cada día en mejores personas sacando siempre adelante a las y los suyos,"['la', 'mayor', 'riqueza', 'de', 'un', 'estado', 'reside', 'en', 'su', 'gente', 'en', 'sus', 'costumbres', 'en', 'su', 'manera', 'de', 'afrontar', 'la', 'vida', 'y', 'convertirse', 'cada', 'día', 'en', 'mejores', 'personas', 'sacando', 'siempre', 'adelante', 'a', 'las', 'y', 'los', 'suyos']",0.0
643,"escuchar las ideas y planteamientos que me comparten en cada recorrido me aporta un valioso conocimiento para nuestra labor

agradezco el cariño y la cálida bienvenida al municipio de tzinil en socoltenango","['escuchar', 'las', 'ideas', 'y', 'planteamientos', 'que', 'me', 'comparten', 'en', 'cada', 'recorrido', 'me', 'aporta', 'un', 'valioso', 'conocimiento', 'para', 'nuestra', 'labor', 'agradezco', 'el', 'cariño', 'y', 'la', 'cálida', 'bienvenida', 'al', 'municipio', 'de', 'tzinil', 'en', 'socoltenango']",0.0
644,"estos primeros días de recorrido he podido escuchar de nuevo el sentir de las mujeres chiapanecas y permitirme soñar juntas un mejor futuro

sus anhelos y su cariño sincero me inspiran y refuerzan mi compromiso por seguir legislando a favor de su bienestar y el de sus familias","['estos', 'primeros', 'días', 'de', 'recorrido', 'he', 'podido', 'escuchar', 'de', 'nuevo', 'el', 'sentir', 'de', 'las', 'mujeres', 'chiapanecas', 'y', 'permitirme', 'soñar', 'juntas', 'un', 'mejor', 'futuro', 'sus', 'anhelos', 'y', 'su', 'cariño', 'sincero', 'me', 'inspiran', 'y', 'refuerzan', 'mi', 'compromiso', 'por', 'seguir', 'legislando', 'a', 'favor', 'de', 'su', 'bienestar', 'y', 'el', 'de', 'sus', 'familias']",0.4019
645,"fue un gusto contar con la presencia de tantas madres de familia en nuestra celebración en su honor en el municipio de villaflores infinitas gracias

no tengo duda el trabajo legislativo exige conocer de cerca el sentir de la gente","['fue', 'un', 'gusto', 'contar', 'con', 'la', 'presencia', 'de', 'tantas', 'madres', 'de', 'familia', 'en', 'nuestra', 'celebración', 'en', 'su', 'honor', 'en', 'el', 'municipio', 'de', 'villaflores', 'infinitas', 'gracias', 'no', 'tengo', 'duda', 'el', 'trabajo', 'legislativo', 'exige', 'conocer', 'de', 'cerca', 'el', 'sentir', 'de', 'la', 'gente']",0.25
646,la formación de hijas e hijos con dedicación y principios juega un papel fundamental en la construcción de una sociedad más igualitaria,"['la', 'formación', 'de', 'hijas', 'e', 'hijos', 'con', 'dedicación', 'y', 'principios', 'juega', 'un', 'papel', 'fundamental', 'en', 'la', 'construcción', 'de', 'una', 'sociedad', 'más', 'igualitaria']",0.0
647,estuve con mis amigos de los municipios de,"['estuve', 'con', 'mis', 'amigos', 'de', 'los', 'municipios', 'de']",0.0
648,hoy visité a mis amigas y amigos de,"['hoy', 'visité', 'a', 'mis', 'amigas', 'y', 'amigos', 'de']",0.0
649,a todas las mamás de chiapas quiero agradecerles por su corazón bondadoso esfuerzo cariño y lucha hoy las celebramos con mucho amor feliz día de las madres,"['a', 'todas', 'las', 'mamás', 'de', 'chiapas', 'quiero', 'agradecerles', 'por', 'su', 'corazón', 'bondadoso', 'esfuerzo', 'cariño', 'y', 'lucha', 'hoy', 'las', 'celebramos', 'con', 'mucho', 'amor', 'feliz', 'día', 'de', 'las', 'madres']",0.6124
650,con mucho aprecio envío mis felicitaciones al gobernador de nuestro estado de,"['con', 'mucho', 'aprecio', 'envío', 'mis', 'felicitaciones', 'al', 'gobernador', 'de', 'nuestro', 'estado', 'de']",0.0
651,feliz día a todas las niñas y niños de méxico y de chiapas es la etapa más bonita por lo tanto merecen que todas y todos garanticemos que la vivan felices seguros y llenos de esa energía que contagia qué vivan las niñas y niños,"['feliz', 'día', 'a', 'todas', 'las', 'niñas', 'y', 'niños', 'de', 'méxico', 'y', 'de', 'chiapas', 'es', 'la', 'etapa', 'más', 'bonita', 'por', 'lo', 'tanto', 'merecen', 'que', 'todas', 'y', 'todos', 'garanticemos', 'que', 'la', 'vivan', 'felices', 'seguros', 'y', 'llenos', 'de', 'esa', 'energía', 'que', 'contagia', 'qué', 'vivan', 'las', 'niñas', 'y', 'niños']",0.0
652,el periodo ordinario del,"['el', 'periodo', 'ordinario', 'del']",0.0
653,hoy culmina el periodo ordinario en el,"['hoy', 'culmina', 'el', 'periodo', 'ordinario', 'en', 'el']",0.0
654,en el,"['en', 'el']",0.0
655,en el,"['en', 'el']",0.0
656,estuvimos en la inauguración de la exposición alma gitana de alicia gallegos junto a la artista compañeras y compañeros senadores el arte es fundamental para construir el méxico que tanto anhelamos la exposición se mantendrá en el,"['estuvimos', 'en', 'la', 'inauguración', 'de', 'la', 'exposición', 'alma', 'gitana', 'de', 'alicia', 'gallegos', 'junto', 'a', 'la', 'artista', 'compañeras', 'y', 'compañeros', 'senadores', 'el', 'arte', 'es', 'fundamental', 'para', 'construir', 'el', 'méxico', 'que', 'tanto', 'anhelamos', 'la', 'exposición', 'se', 'mantendrá', 'en', 'el']",0.0
657,con jaacastillejos delegado federal de programas de desarrollo en chiapas coincidimos que debemos seguir trabajando desde todos los niveles de gobierno para seguir acercando los apoyos directamente a la gente que más lo necesita,"['con', 'jaacastillejos', 'delegado', 'federal', 'de', 'programas', 'de', 'desarrollo', 'en', 'chiapas', 'coincidimos', 'que', 'debemos', 'seguir', 'trabajando', 'desde', 'todos', 'los', 'niveles', 'de', 'gobierno', 'para', 'seguir', 'acercando', 'los', 'apoyos', 'directamente', 'a', 'la', 'gente', 'que', 'más', 'lo', 'necesita']",0.0
658,hoy conmemoramos un año más del nacimiento de un chiapaneco prodigioso el senador y doctor belisario domínguez palencia héroe mexicano que defendió con su vida los ideales de democracia y justicia,"['hoy', 'conmemoramos', 'un', 'año', 'más', 'del', 'nacimiento', 'de', 'un', 'chiapaneco', 'prodigioso', 'el', 'senador', 'y', 'doctor', 'belisario', 'domínguez', 'palencia', 'héroe', 'mexicano', 'que', 'defendió', 'con', 'su', 'vida', 'los', 'ideales', 'de', 'democracia', 'y', 'justicia']",0.0
659,hoy culmina el periodo ordinario en el,"['hoy', 'culmina', 'el', 'periodo', 'ordinario', 'en', 'el']",0.0
660,hoy conmemoramos un año más del nacimiento de un chiapaneco prodigioso el senador y doctor belisario domínguez palencia héroe mexicano que defendió con su vida los ideales de democracia y justicia,"['hoy', 'conmemoramos', 'un', 'año', 'más', 'del', 'nacimiento', 'de', 'un', 'chiapaneco', 'prodigioso', 'el', 'senador', 'y', 'doctor', 'belisario', 'domínguez', 'palencia', 'héroe', 'mexicano', 'que', 'defendió', 'con', 'su', 'vida', 'los', 'ideales', 'de', 'democracia', 'y', 'justicia']",0.0
661,programa especial ,"['programa', 'especial']",0.0
662,que este,"['que', 'este']",0.0
663,desde el pleno del,"['desde', 'el', 'pleno', 'del']",0.0
664,comenzamos actividades con la presentación del modelo de economía circular y máquina biorecicladora la ley general de economía circular que aprobamos en el,"['comenzamos', 'actividades', 'con', 'la', 'presentación', 'del', 'modelo', 'de', 'economía', 'circular', 'y', 'máquina', 'biorecicladora', 'la', 'ley', 'general', 'de', 'economía', 'circular', 'que', 'aprobamos', 'en', 'el']",0.0
665,las y los senadores aprobamos en lo general reformas a la,"['las', 'y', 'los', 'senadores', 'aprobamos', 'en', 'lo', 'general', 'reformas', 'a', 'la']",0.0
666,durante el homenaje a doña rosario ibarra de piedra en el,"['durante', 'el', 'homenaje', 'a', 'doña', 'rosario', 'ibarra', 'de', 'piedra', 'en', 'el']",0.0
667,en el pleno del,"['en', 'el', 'pleno', 'del']",0.0
668,hoy celebramos el aniversario del decreto que define la forma del escudo nacional símbolo que desde hace casi 200 años nos ha acompañado en cada momento importante de nuestra vida como nación enorgulleciéndonos de ser mexicanos,"['hoy', 'celebramos', 'el', 'aniversario', 'del', 'decreto', 'que', 'define', 'la', 'forma', 'del', 'escudo', 'nacional', 'símbolo', 'que', 'desde', 'hace', 'casi', '200', 'años', 'nos', 'ha', 'acompañado', 'en', 'cada', 'momento', 'importante', 'de', 'nuestra', 'vida', 'como', 'nación', 'enorgulleciéndonos', 'de', 'ser', 'mexicanos']",0.34
669,se cumplen 100 días del 4º año de gobierno de nuestro presidente andrés manuel,"['se', 'cumplen', '100', 'días', 'del', '4', 'º', 'año', 'de', 'gobierno', 'de', 'nuestro', 'presidente', 'andrés', 'manuel']",0.0
670,chiapas es el segundo estado con más votos a favor de que siga la transformación de méxico las y los chiapanecos refrendamos nuestra confianza en el presidente andrés manuel,"['chiapas', 'es', 'el', 'segundo', 'estado', 'con', 'más', 'votos', 'a', 'favor', 'de', 'que', 'siga', 'la', 'transformación', 'de', 'méxico', 'las', 'y', 'los', 'chiapanecos', 'refrendamos', 'nuestra', 'confianza', 'en', 'el', 'presidente', 'andrés', 'manuel']",0.4019
671,hoy millones de mexicanos volvimos a hacer historia,"['hoy', 'millones', 'de', 'mexicanos', 'volvimos', 'a', 'hacer', 'historia']",0.0
672,las y los chiapanecos demostramos en la jornada de,"['las', 'y', 'los', 'chiapanecos', 'demostramos', 'en', 'la', 'jornada', 'de']",0.0
673,hoy cumplí con mi responsabilidad y mi derecho como mexicana de participar en esta histórica consulta de,"['hoy', 'cumplí', 'con', 'mi', 'responsabilidad', 'y', 'mi', 'derecho', 'como', 'mexicana', 'de', 'participar', 'en', 'esta', 'histórica', 'consulta', 'de']",0.0
